"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-08-31,7498,"Turnersville","NJ","Philadelphia-Camden-Wilmington","Gloucester County",9414,261500,0,0.00538254517493272,0.0348239018599129,0.0151171833428134,-0.00300887491961555,"2006-10","2006-Q4",313900,-0.166932143994903,"2004-12"
2019-08-31,23952,"Carefree","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",9415,775700,-0.00513017827369501,-0.0102079877504147,0.0230809812714323,0.0328639811233971,0.0276203169470031,"2006-02","2006-Q1",928300,-0.164386512980717,"2005-05"
2019-08-31,215418,"Schlusser","PA","Harrisburg-Carlisle","Cumberland County",9416,163300,0.00122624156958921,-0.00183374083129584,-0.0036607687614399,0.0200080567626877,0.00588086454206382,"2019-03","2019-Q1",166300,-0.0180396873120866,"2018-08"
2019-08-31,396180,"Bridgeport","MI","Saginaw","Saginaw County",9417,105700,0.021256038647343,0.0874485596707819,0.13048128342246,0.0798128669410429,0.036297204853095,"2005-05","2005-Q2",108900,-0.0293847566574839,"2004-12"
2019-08-31,46605,"Moosup","CT","Worcester","Windham County",9418,181200,0,0.0185497470489039,0.131792629606496,0.0403259817481201,0.0068755232676101,"2006-06","2006-Q2",206300,-0.121667474551624,"2004-12"
2019-08-31,52864,"Lake Park","NC","Charlotte-Concord-Gastonia","Union County",9419,238100,-0.00251361541684122,-0.00750312630262609,0.0638963360142985,0.0678224670616652,0.0396462382575649,"2019-03","2019-Q1",240200,-0.00874271440466278,"2019-02"
2019-08-31,55158,"Weyers Cave","VA","Staunton-Waynesboro","Augusta County",9420,209500,0.0057609217474796,0.0140367860600194,0.0459311033449825,0.0309333115572601,0.00897139123075918,"2007-12","2007-Q4",215900,-0.0296433534043539,"2006-12"
2019-08-31,14908,"Branford","FL",,"Suwannee County",9421,132300,0.00075642965204236,0.0271739130434783,0.08,0.11032151746146,0.0411438975005745,"2019-08","2019-Q3",132300,0,"2019-08"
2019-08-31,43991,"Ault","CO","Greeley","Weld County",9422,299900,0.00772849462365591,0.0211099761661559,0.068019943019943,0.108727161472266,0.070884092729943,"2019-08","2019-Q3",299900,0,"2019-08"
2019-08-31,52460,"Hazel Green","WI","Platteville","Grant County",9423,168400,0.00717703349282297,0.0401482396541075,0.120425815036593,0.0559007203426123,0.0422806911435232,"2019-08","2019-Q3",168400,0,"2019-08"
2019-08-31,398135,"Darien","NY","Batavia","Genesee County",9424,169200,0.00475059382422803,0.0205066344993969,0.0438001233806292,0.0414569823896476,0.0299187895356281,"2019-08","2019-Q3",169200,0,"2019-08"
2019-08-31,14615,"White Haven","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",9425,105300,0.0364173228346457,0.0755873340143003,0.189830508474576,0.0251539384805195,0.00201648699010448,"2008-07","2008-Q3",110600,-0.0479204339963834,"2007-08"
2019-08-31,52768,"Keymar","MD","Washington-Arlington-Alexandria","Frederick County",9426,271900,-0.000367647058823529,0.00703703703703704,0.0425613496932515,0.0334091977357827,0.0184818136697407,"2006-07","2006-Q3",326400,-0.166973039215686,"2004-12"
2019-08-31,395432,"West Pleasant View","CO","Denver-Aurora-Lakewood","Jefferson County",9427,386600,-0.00309437854564208,-0.0157841140529532,0.0603400987383434,0.106291109245422,0.0703970813185615,"2019-03","2019-Q1",397300,-0.0269317895796627,"2019-01"
2019-08-31,32017,"Hesperus","CO","Durango","La Plata County",9428,395200,-0.000252972426005565,-0.00101112234580384,0.0474423535648026,0.0656279693848443,0.0346183146579682,"2019-03","2019-Q1",399400,-0.0105157736604907,"2019-02"
2019-08-31,397279,"South Franklin","PA","Pittsburgh","Washington County",9429,198500,0.00201918223119637,0.011207335710647,0.0864805692391899,0.0289539250149771,0.0257085579022458,"2019-08","2019-Q3",198500,0,"2019-08"
2019-08-31,35729,"Kahoka","MO","Fort Madison-Keokuk","Clark County",9430,83100,0.00849514563106796,0.0109489051094891,0.0465994962216625,0.0937077777260889,,"2019-02","2019-Q1",84300,-0.0142348754448399,"2019-01"
2019-08-31,47520,"Saint Michaels","MD","Easton","Talbot County",9431,420600,0.00286123032904149,0.0127618588971828,0.021865889212828,0.0118201214223728,-0.00132177132935785,"2007-05","2007-Q2",504800,-0.166798732171157,"2004-12"
2019-08-31,172041,"Byrnes Mill","MO","St. Louis","Jefferson County",9432,243700,0.00910973084886128,0.0317527519051651,0.00619322873658134,0.0541682626045299,0.0277194597875852,"2018-11","2018-Q4",244100,-0.00163867267513314,"2018-11"
2019-08-31,396525,"Verdi-Mogul","NV","Reno","Washoe County",9433,492800,-0.000608395862908132,-0.00444444444444444,0.0390048492515286,0.0926645289884032,0.0630432388246143,"2019-04","2019-Q2",495300,-0.00504744599232788,"2019-03"
2019-08-31,395686,"Bowdoin","ME","Portland-South Portland","Sagadahoc County",9434,203500,0.000983767830791933,0.00246305418719212,0.00493827160493827,0.0469288777826835,0.0516371758501291,"2006-01","2006-Q1",204500,-0.00488997555012225,
2019-08-31,13106,"Onancock","VA",,"Accomack County",9435,161300,-0.0152625152625153,-0.0432977461447212,-0.0654692931633835,,,"2018-05","2018-Q2",180500,-0.106371191135734,"2018-02"
2019-08-31,5226,"Howey in the Hills","FL","Orlando-Kissimmee-Sanford","Lake County",9436,254300,-0.000393081761006289,0.00157542339503742,0.0534382767191384,0.0738323620494192,0.0322716356714361,"2006-07","2006-Q3",313500,-0.188835725677831,"2005-07"
2019-08-31,16981,"Belvidere","TN","Tullahoma-Manchester","Franklin County",9437,127500,0.0265700483091787,0.00235849056603774,0.106770833333333,0.0592792339913308,0.0438622910964606,"2019-08","2019-Q3",127500,0,"2019-08"
2019-08-31,16512,"Normangee","TX",,"Leon County",9438,160600,0.00437773608505316,0.00312304809494066,0.0421804023361454,0.0447951938163023,0.0312158137672156,"2019-08","2019-Q3",160600,0,"2019-08"
2019-08-31,8018,"Wrightstown","PA","Philadelphia-Camden-Wilmington","Bucks County",9439,602200,-0.00099535500995355,-0.00872427983539095,-0.0326104417670683,0.0262590875387521,0.00165900991327028,"2007-07","2007-Q3",706700,-0.147870383472478,"2005-08"
2019-08-31,21763,"Bernice","LA","Monroe","Union Parish",9440,86100,0,0.0398550724637681,0.0884955752212389,0.044972883349254,0.0401182147865866,"2019-08","2019-Q3",86100,0,"2019-08"
2019-08-31,17816,"Dresser","WI",,"Polk County",9441,193600,0.00833333333333333,0.0330843116328709,0.017875920084122,0.0541899628370144,0.0283392860043787,"2019-08","2019-Q3",193600,0,"2019-08"
2019-08-31,23989,"Catoosa","OK","Tulsa","Rogers County",9442,124800,-0.0071599045346062,-0.0257611241217799,0.031404958677686,0.087892885777757,0.0319760559247877,"2019-05","2019-Q2",128100,-0.0257611241217799,"2018-11"
2019-08-31,27816,"Weaverville","CA",,"Trinity County",9443,201600,0.00298507462686567,-0.00640709709216363,-0.0165853658536585,0.0219046896357245,0.00129891400628135,"2006-11","2006-Q4",245800,-0.179820992676973,"2005-07"
2019-08-31,55355,"Cave Springs","AR","Fayetteville-Springdale-Rogers","Benton County",9444,279000,-0.000358294518093873,-0.00178890876565295,0.0476905745399925,0.0429433713192291,0.0378087952447463,"2019-03","2019-Q1",282900,-0.0137857900318134,"2019-02"
2019-08-31,15627,"Neshkoro","WI",,"Marquette County",9445,151900,0.00596026490066225,0.000658761528326746,0.082679971489665,0.0495024724370736,0.0240239063523702,"2019-04","2019-Q2",152000,-0.000657894736842105,"2019-04"
2019-08-31,33690,"Rives Junction","MI","Jackson","Jackson County",9446,157500,0.0161290322580645,0.00638977635782748,0.0699728260869565,0.0682842518032651,0.0433843860505279,"2019-03","2019-Q1",158900,-0.00881057268722467,"2019-02"
2019-08-31,43602,"Dillsboro","IN","Cincinnati","Dearborn County",9447,141100,0.000709219858156028,-0.0105189340813464,0.0705614567526555,0.0662165303267728,0.0352366703213098,"2019-05","2019-Q2",142600,-0.0105189340813464,"2018-12"
2019-08-31,50572,"Vardaman","MS",,"Calhoun County",9448,71200,0.0200573065902579,0.0470588235294118,0.0200573065902579,0.0317453974662305,,"2017-11","2017-Q4",73900,-0.0365358592692828,"2017-02"
2019-08-31,8831,"Mosinee","WI","Wausau","Marathon County",9449,131900,0.012279355333845,0.0248640248640249,0.0451664025356577,0.0470723770873012,0.0182296698775031,"2019-08","2019-Q3",131900,0,"2019-08"
2019-08-31,21236,"West Paducah","KY","Paducah","McCracken County",9450,157000,0.00319488817891374,0.01749837977965,0.0438829787234043,0.0463068406601923,0.0169576624945551,"2019-08","2019-Q3",157000,0,"2019-08"
2019-08-31,21968,"Gore","VA","Winchester","Frederick County",9451,263600,0.00841622035195103,0.0435471100554236,0.0667745851881829,0.0351344747191722,0.0274325809465674,"2006-03","2006-Q1",304800,-0.135170603674541,"2005-01"
2019-08-31,48924,"Callaway","VA","Roanoke","Franklin County",9452,167600,0.00781719783523752,0.0403476101800124,0.0805931656995487,0.0443652503864371,0.0114262993584311,"2007-04","2007-Q2",172900,-0.0306535569693464,"2006-10"
2019-08-31,43031,"Valparaiso","FL","Crestview-Fort Walton Beach-Destin","Okaloosa County",9453,203300,0.002465483234714,0.0361875637104995,0.110322228290552,0.0827727960112092,0.0326057423273158,"2006-01","2006-Q1",211900,-0.0405851816894762,"2005-09"
2019-08-31,33365,"Pearcy","AR","Hot Springs","Garland County",9454,152400,-0.0110317975340688,-0.0193050193050193,0.036734693877551,0.0260677407176158,0.0161808994005481,"2019-02","2019-Q1",156600,-0.0268199233716475,"2018-11"
2019-08-31,33713,"Rockport","ME",,"Knox County",9455,318000,0.0082435003170577,0.0133843212237094,0.0284605433376455,0.0405362573917143,0.0159345464957155,"2019-08","2019-Q3",318000,0,"2019-08"
2019-08-31,398915,"Lower Mt Bethel","PA","Allentown-Bethlehem-Easton","Northampton County",9456,215200,0.00513778608127043,0.0267175572519084,0.0396135265700483,0.0329474680709159,0.00107510314832493,"2006-10","2006-Q4",242800,-0.113673805601318,"2005-05"
2019-08-31,55767,"Gibbstown","NJ","Philadelphia-Camden-Wilmington","Gloucester County",9457,165600,0.00302846759539673,0.00975609756097561,0.0190769230769231,0.0216249254788716,-0.00487857882878595,"2006-10","2006-Q4",197000,-0.159390862944162,"2005-07"
2019-08-31,4577,"Elroy","WI",,"Juneau County",9458,96800,0.0136125654450262,0.00833333333333333,-0.0222222222222222,0.0484709446454781,0.00798433737530502,"2018-10","2018-Q4",101400,-0.0453648915187377,"2018-08"
2019-08-31,16148,"Waterville","MN","Minneapolis-St. Paul-Bloomington","Le Sueur County",9459,162500,0,0.00123228589032656,-0.000615006150061501,0.034276282115534,0.0306112759128461,"2003-11","2003-Q4",184000,-0.116847826086957,
2019-08-31,45116,"Eldon","MO",,"Miller County",9460,104800,-0.0019047619047619,-0.0122525918944392,-0.0131826741996234,0.035325891105138,0.0144427517005519,"2018-10","2018-Q4",109500,-0.0429223744292237,"2018-08"
2019-08-31,4667,"Fairport Harbor","OH","Cleveland-Elyria","Lake County",9461,100800,0.0161290322580645,0.0202429149797571,0.037037037037037,0.0672491818795389,0.0164796225941293,"2006-11","2006-Q4",120800,-0.165562913907285,"2002-04"
2019-08-31,398742,"Marshall","PA","Pittsburgh","Allegheny County",9462,394600,-0.00353535353535354,-0.00978670012547051,0.0316339869281046,0.0475579746216224,0.0280625739162359,"2019-06","2019-Q2",398700,-0.0102834211186356,"2019-05"
2019-08-31,397616,"Heidelberg","PA","Lebanon","Lebanon County",9463,236400,0.00382165605095541,0.00296987696224014,0.0672686230248307,0.0389365994663218,0.013369228745407,"2019-08","2019-Q3",236400,0,"2019-08"
2019-08-31,28652,"Huntingdon","TN",,"Carroll County",9464,87300,0.00344827586206897,0.00344827586206897,0.107868020304569,0.0448627465341507,0.0233592063248351,"2019-08","2019-Q3",87300,0,"2019-08"
2019-08-31,4357,"Deshler","OH",,"Henry County",9465,99400,-0.00300902708124373,0.00100704934541793,0.0184426229508197,0.051034414051105,0.0211866632455238,"2019-01","2019-Q1",102200,-0.0273972602739726,"2018-10"
2019-08-31,34327,"Trafford","PA","Pittsburgh","Westmoreland County",9466,109100,-0.0126696832579186,-0.00546946216955333,0.0490384615384615,0.0187970370406312,0.0155500081234665,"2019-03","2019-Q1",111200,-0.0188848920863309,"2019-02"
2019-08-31,49659,"Medinah","IL","Chicago-Naperville-Elgin","DuPage County",9467,325000,0.00123228589032656,0.0112009956440573,0.0181704260651629,0.0302557947556126,0.0137192963290604,"2007-02","2007-Q1",388700,-0.163879598662207,"2004-05"
2019-08-31,398178,"Huntington","PA","Gettysburg","Adams County",9468,197300,0.00663265306122449,0.00560652395514781,0.00560652395514781,0.0385518414239481,0.00596939809893993,"2008-01","2008-Q1",211000,-0.0649289099526066,"2006-07"
2019-08-31,396108,"Rockland","NY",,"Sullivan County",9469,158600,-0.00314267756128221,-0.0106051154086089,0.0258732212160414,0.0341293901330384,0.0110459887784671,"2007-01","2007-Q1",178200,-0.109988776655443,"2005-12"
2019-08-31,43483,"Brimley","MI","Sault Ste. Marie","Chippewa County",9470,121700,0.0175585284280936,0.062882096069869,0.14058106841612,0.0769666588101674,0.0342536927060613,"2019-08","2019-Q3",121700,0,"2019-08"
2019-08-31,37085,"Alger","MI",,"Arenac County",9471,62700,0.0363636363636364,0.0810344827586207,-0.0141509433962264,0.0475680164806593,0.0279359592470163,"2007-01","2007-Q1",80900,-0.224969097651422,
2019-08-31,399028,"Heidelberg","PA","York-Hanover","York County",9472,210000,0.00190839694656489,-0.00379506641366224,-0.0223463687150838,0.0369003918040829,0.00143990942071315,"2007-10","2007-Q4",241100,-0.128992119452509,"2005-10"
2019-08-31,11437,"Fischer","TX","San Antonio-New Braunfels","Comal County",9473,356800,0.00990659496178885,0.0173937838608497,-0.0143646408839779,0.0772915748776526,0.0399315499019839,"2018-07","2018-Q3",362600,-0.0159955874241589,"2018-05"
2019-08-31,55259,"Wormleysburg","PA","Harrisburg-Carlisle","Cumberland County",9474,176700,0.00283768444948922,0.0022688598979013,-0.0354803493449782,0.0149054711105543,0.00872353458779651,"2018-02","2018-Q1",183300,-0.0360065466448445,"2017-10"
2019-08-31,398523,"Chester","VT","Claremont-Lebanon","Windsor County",9475,201200,0.00650325162581291,0.0317948717948718,0.0742124933262146,0.0305431519165091,0.0212155085456927,"2019-08","2019-Q3",201200,0,"2019-08"
2019-08-31,398507,"North Buffalo","PA","Pittsburgh","Armstrong County",9476,149400,0.0087778528021607,0.0211893369788107,0.0498945888966971,0.0348203805866414,0.0189737478454832,"2019-08","2019-Q3",149400,0,"2019-08"
2019-08-31,28121,"Cottageville","SC",,"Colleton County",9477,101600,0,-0.0126336248785228,-0.0240153698366955,0.0481794297510518,0.0178796101203673,"2019-02","2019-Q1",108100,-0.0601295097132285,"2018-07"
2019-08-31,39840,"Monte Sereno","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",9478,3062600,-0.00153229224399309,-0.0305773613573056,-0.144381739956417,0.0520977214411207,0.0630693751721214,"2018-06","2018-Q2",3640700,-0.158788145136924,"2017-01"
2019-08-31,21194,"Welling","OK","Tahlequah","Cherokee County",9479,76900,0,-0.00645994832041344,-0.00774193548387097,0.0264185999810151,0.0186911851240752,"2019-02","2019-Q1",79700,-0.0351317440401506,"2018-07"
2019-08-31,3591,"Beech Bluff","TN","Jackson","Madison County",9480,110700,0.00180995475113122,0.0202764976958525,-0.00895255147717099,0.0560002213981179,0.0252120037831154,"2018-04","2018-Q2",113900,-0.0280948200175593,"2018-02"
2019-08-31,396994,"Schoharie","NY","Albany-Schenectady-Troy","Schoharie County",9481,156100,0.00644745325596389,-0.000640204865556978,0.101623147494707,0.0477963625765527,0.00986808260824756,"2007-05","2007-Q2",157900,-0.0113996200126662,"2006-12"
2019-08-31,37231,"Auxvasse","MO","Jefferson City","Callaway County",9482,157600,-0.0106716886377903,-0.0354957160342717,0.0320890635232482,0.0773213771479344,0.0421426993856486,"2019-05","2019-Q2",163400,-0.0354957160342717,"2018-11"
2019-08-31,35154,"Cross Plains","TN","Nashville-Davidson--Murfreesboro--Franklin","Robertson County",9483,207900,0.00873362445414847,0.00971345313258863,0.0580152671755725,0.0821395522447492,0.0496981987528959,"2019-03","2019-Q1",208100,-0.000961076405574243,"2019-03"
2019-08-31,24857,"Gibbon","NE","Kearney","Buffalo County",9484,176400,0.008,0.0161290322580645,0.044404973357016,0.0530871044135075,0.0440742774675678,"2019-08","2019-Q3",176400,0,"2019-08"
2019-08-31,29783,"Sims","NC","Wilson","Wilson County",9485,202700,0.00396235760277365,0.0119820269595607,0.0579331941544885,0.0466224441259919,0.0215991124055925,"2019-08","2019-Q3",202700,0,"2019-08"
2019-08-31,55647,"Berlin","MA","Worcester","Worcester County",9486,414200,0,-0.00552220888355342,0.0186915887850467,0.0374781627750376,0.0223371012457469,"2019-02","2019-Q1",420600,-0.0152163575844032,"2019-01"
2019-08-31,398981,"Wilson","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County",9487,152400,0.0132978723404255,0.0388548057259714,-0.0135922330097087,0.0356735488920861,0.0376613949389744,"2018-11","2018-Q4",157000,-0.0292993630573248,"2018-03"
2019-08-31,13140,"Overbrook","KS","Topeka","Osage County",9488,140800,0.00284900284900285,0.0122214234363767,0.0914728682170543,0.0562400644995502,0.0110875362067684,"2019-08","2019-Q3",140800,0,"2019-08"
2019-08-31,48993,"Keswick","VA","Charlottesville","Albemarle County",9489,536600,0.00280321435245748,0.0180231455131854,0.0236550934757726,0.0311950290455711,0.000786093957086287,"2006-04","2006-Q2",590400,-0.0911246612466125,"2005-09"
2019-08-31,49845,"Whitmire","SC","Newberry","Newberry County",9490,26700,0.0152091254752852,0.0637450199203187,0.0942622950819672,0.0311816018302715,0.00740930529010608,"2004-10","2004-Q4",46400,-0.424568965517241,"1998-12"
2019-08-31,215696,"Skyline View","PA","Harrisburg-Carlisle","Dauphin County",9491,208700,-0.000957395883197702,-0.00191296030607365,0.0419370943584623,0.0331484838257186,0.011690504775318,"2019-04","2019-Q2",209200,-0.00239005736137667,"2019-02"
2019-08-31,22034,"Greenville","IN","Louisville/Jefferson County","Floyd County",9492,209600,0.00575815738963532,-0.0019047619047619,0.0737704918032787,0.0611206469834866,0.0293826249393174,"2019-05","2019-Q2",210000,-0.0019047619047619,"2019-04"
2019-08-31,43292,"South Vienna","OH","Springfield","Clark County",9493,167700,0.0017921146953405,0.032,0.0188335358444714,0.0685167022962101,0.0305667541530654,"2019-08","2019-Q3",167700,0,"2019-08"
2019-08-31,49848,"Wild Rose","WI",,"Waushara County",9494,157100,0.00769724182168057,0.0188067444876783,0.0650847457627119,0.0408473558905535,0.0177920189308505,"2019-08","2019-Q3",157100,0,"2019-08"
2019-08-31,145435,"McLouth","KS","Topeka","Jefferson County",9495,153800,-0.000649772579597141,0.00588620013080445,0.0158520475561427,0.035633329197825,0.0150187052731938,"2019-07","2019-Q3",153900,-0.000649772579597141,"2019-07"
2019-08-31,12418,"Lockeford","CA","Stockton-Lodi","San Joaquin County",9496,359600,0.00390843104410944,0.0070008401008121,0.0103961787018826,0.0552627082089123,0.06826105866646,"2005-12","2005-Q4",400800,-0.102794411177645,"2005-03"
2019-08-31,19803,"Owen","WI",,"Clark County",9497,86000,0.00938967136150235,0.0082063305978898,0.0336538461538462,0.0534089031060025,,"2019-08","2019-Q3",86000,0,"2019-08"
2019-08-31,27809,"Waynesburg","OH","Canton-Massillon","Stark County",9498,102800,0.00685602350636631,0.0228855721393035,0.000973709834469328,0.0842609075280105,0.0339785515906839,"2019-02","2019-Q1",109000,-0.0568807339449541,"2018-09"
2019-08-31,213172,"McSherrystown","PA","Gettysburg","Adams County",9499,145600,0.00344589937973811,0.0111111111111111,0.0188943317004899,0.0233973304637458,0.000413024605384837,"2008-02","2008-Q1",161500,-0.0984520123839009,"2005-10"
2019-08-31,48991,"Kersey","CO","Greeley","Weld County",9500,298900,0.00369375419744795,0.00605856613934702,0.0904779277635899,0.122531586985881,0.0771921595888829,"2019-08","2019-Q3",298900,0,"2019-08"
2019-08-31,49169,"Goode","VA","Lynchburg","Bedford County",9501,241500,0.0045757071547421,0.0294117647058823,0.0298507462686567,0.0353429234134273,0.0168686934988367,"2019-08","2019-Q3",241500,0,"2019-08"
2019-08-31,397748,"Harmar","PA","Pittsburgh","Allegheny County",9502,135300,0.0044543429844098,0.0203619909502262,-0.0485232067510548,0.0504186543705623,0.0274526341891248,"2018-08","2018-Q3",142200,-0.0485232067510548,"2018-04"
2019-08-31,43648,"Hamilton","IN","Angola","Steuben County",9503,171500,0.00409836065573771,0.0106069534472599,0.084070796460177,0.0717183448685688,0.0300905285761108,"2019-08","2019-Q3",171500,0,"2019-08"
2019-08-31,32597,"Luck","WI",,"Polk County",9504,159700,0.00630119722747322,0.0107594936708861,-0.0214460784313725,0.0532678832280842,0.023498289151461,"2018-09","2018-Q3",163300,-0.0220453153704838,"2018-07"
2019-08-31,50107,"Wellington","NV","Gardnerville Ranchos","Douglas County",9505,360800,0.0044543429844098,0.0385722510074842,0.149044585987261,0.0932787574694045,0.0537708984432064,"2007-06","2007-Q2",385100,-0.0631004933783433,"2007-02"
2019-08-31,194908,"Gang Mills","NY","Corning","Steuben County",9506,192100,0.012118018967334,0.0234416622269579,0.0514504652435687,0.0246242029275971,0.0131342082466999,"2019-08","2019-Q3",192100,0,"2019-08"
2019-08-31,21745,"Combined Locks","WI","Appleton","Outagamie County",9507,171700,-0.00116346713205352,0,0.0611866501854141,0.0676033554532351,0.0340872723861216,"2019-07","2019-Q3",171900,-0.00116346713205352,"2019-05"
2019-08-31,25871,"Mettawa","IL","Chicago-Naperville-Elgin","Lake County",9508,477800,-0.00891931134619374,-0.0298477157360406,-0.0725931677018634,0.00819254337162678,,"2018-05","2018-Q2",516900,-0.0756432578835365,"2018-01"
2019-08-31,37084,"Alfred","ME","Portland-South Portland","York County",9509,241500,0.00708924103419516,0.035147878268324,0.0700044306601684,0.0522580530487318,0.03427966801803,"2019-08","2019-Q3",241500,0,"2019-08"
2019-08-31,39079,"Huntsville","MO","Moberly","Randolph County",9510,104600,0.00576923076923077,0.0155339805825243,-0.00570342205323194,0.00782874440651504,,"2017-09","2017-Q3",109600,-0.0456204379562044,"2016-12"
2019-08-31,25632,"Lone Jack","MO","Kansas City","Jackson County",9511,237200,0.00295983086680761,-0.00918964076858814,0.063677130044843,0.0628328645333018,0.0316478718511795,"2019-05","2019-Q2",239400,-0.00918964076858814,"2019-03"
2019-08-31,398110,"Dickinson","NY","Binghamton","Broome County",9512,108900,-0.016260162601626,-0.047244094488189,-0.049738219895288,0.0206923796147773,-0.000549301010693948,"2019-01","2019-Q1",119300,-0.0871751886001676,"2018-03"
2019-08-31,25700,"Macungie","PA","Allentown-Bethlehem-Easton","Lehigh County",9513,194800,0.00515995872033024,0.0151120375195414,0.0417112299465241,0.0379484543881536,0.00648850201806872,"2007-01","2007-Q1",203700,-0.0436917034855179,"2006-05"
2019-08-31,30356,"Battle Lake","MN","Fergus Falls","Otter Tail County",9514,270600,-0.000738552437223043,-0.0152838427947598,0.0383729854182655,0.0500219704755329,,"2019-04","2019-Q2",275000,-0.016,"2019-01"
2019-08-31,37065,"Airville","PA","York-Hanover","York County",9515,182200,0,-0.00491534680502458,0.0334656834940442,0.0538045558528324,0.00677720171179685,"2007-04","2007-Q2",196600,-0.0732451678535097,"2006-07"
2019-08-31,122458,"Highland Acres","DE","Dover","Kent County",9516,234500,0.00213675213675214,0.00903614457831325,0.0186794092093831,0.0249642292501959,0.00321166024226538,"2009-07","2009-Q3",238100,-0.0151196976060479,
2019-08-31,3338,"Akron","CO",,"Washington County",9517,116000,0,0.00694444444444444,0.135029354207436,0.145555494322987,,"2019-08","2019-Q3",116000,0,"2019-08"
2019-08-31,3787,"Brandon","MI","Detroit-Warren-Dearborn","Oakland County",9518,282200,-0.00353107344632768,-0.0112123335669236,0.0246913580246914,0.0492523279362775,0.0598514566843675,"2019-05","2019-Q2",285400,-0.0112123335669236,"2019-03"
2019-08-31,43392,"Maidens","VA","Richmond","Goochland County",9519,282200,0.00284292821606254,0.00570206699928724,0.0390279823269514,0.0280045246742227,0.0144848850044565,"2006-08","2006-Q3",293500,-0.0385008517887564,"2006-02"
2019-08-31,18918,"Lake Orion","MI","Detroit-Warren-Dearborn","Oakland County",9520,238700,0.000419111483654652,-0.00707154742096506,0.00125838926174497,0.0701129533582916,0.0698616350303554,"2019-03","2019-Q1",245900,-0.0292801952013013,"2019-01"
2019-08-31,34824,"Whitehall","WI",,"Trempealeau County",9521,143400,0.0127118644067797,0.0421511627906977,0.125588697017268,0.0751863000855053,0.0498035973340034,"2019-08","2019-Q3",143400,0,"2019-08"
2019-08-31,397467,"Hyde Park","VT",,"Lamoille County",9522,204800,0.00936421882700838,0.0353892821031345,0.0622406639004149,0.0327768940205937,0.0174298321890654,"2019-08","2019-Q3",204800,0,"2019-08"
2019-08-31,399180,"Bergen","NY","Batavia","Genesee County",9523,146800,0.00204778156996587,0.0152143845089903,0.0723155588020453,0.0435860697475263,0.0282558752574305,"2019-08","2019-Q3",146800,0,"2019-08"
2019-08-31,20724,"Suring","WI","Green Bay","Oconto County",9524,121400,0.0184563758389262,0.0897666068222621,0.19488188976378,0.0936324627507121,0.0469895144907551,"2019-08","2019-Q3",121400,0,"2019-08"
2019-08-31,397209,"Gallitzin","PA","Johnstown","Cambria County",9525,67200,0.0120481927710843,0.0516431924882629,-0.0274963820549928,0.00179534369969314,-0.0287910489941924,"2009-06","2009-Q2",90900,-0.260726072607261,"2002-05"
2019-08-31,397834,"Wales","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",9526,236200,0.00810926163038839,0.0314410480349345,0.0678119349005425,0.0425244714859894,0.0322268333812616,"2019-08","2019-Q3",236200,0,"2019-08"
2019-08-31,56435,"Locust Grove","OK",,"Mayes County",9527,105900,0.00761179828734539,0.0163147792706334,0.0928792569659443,0.0517178016886817,0.0242951016893762,"2019-08","2019-Q3",105900,0,"2019-08"
2019-08-31,23313,"Steele","AL","Birmingham-Hoover","Saint Clair County",9528,126700,0.0209508460918614,0.12322695035461,0.28498985801217,,,"2019-08","2019-Q3",126700,0,"2019-08"
2019-08-31,32596,"Lucerne","CA","Clearlake","Lake County",9529,181300,0.00276548672566372,-0.0567117585848075,-0.0340969632392115,0.0612215039368744,0.0286388643736841,"2006-03","2006-Q1",242400,-0.252062706270627,"2005-06"
2019-08-31,12811,"Monticello","MS",,"Lawrence County",9530,107000,0.0132575757575758,0.0258868648130393,0.034816247582205,0.0236449915143888,0.0120728079425043,"2018-05","2018-Q2",107600,-0.00557620817843866,"2017-12"
2019-08-31,3800,"Brentwood","MD","Washington-Arlington-Alexandria","Prince Georges County",9531,322400,-0.00401606425702811,-0.0137656775772407,0.010975227343995,0.092448710581515,0.0591946416208873,"2019-03","2019-Q1",334800,-0.037037037037037,"2018-09"
2019-08-31,34927,"Wyoming","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",9532,114800,0.0204444444444444,0.0708955223880597,0.015929203539823,0.0357695044342592,0.0131908095787672,"2018-12","2018-Q4",117200,-0.0204778156996587,"2018-10"
2019-08-31,56791,"Wayne","OK","Oklahoma City","McClain County",9533,92300,-0.00538793103448276,-0.00538793103448276,-0.0212089077412513,0.0415529299809321,0.0293720345022823,"2018-11","2018-Q4",97900,-0.0572012257405516,"2018-03"
2019-08-31,20054,"Prentiss","MS",,"Jefferson Davis County",9534,85700,-0.039237668161435,-0.10261780104712,-0.106360792492179,0.0159003923826211,,"2018-10","2018-Q4",96100,-0.108220603537981,"2015-12"
